Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD,-9999
227,Michael Woods,Arkansas,SEC,10,33,423,12.8,4,0,0,,0,33,423,12.8,4,michael-woods-4
228,Taye Barber,TCU,Big 12,7,29,372,12.8,0,5,87,17.4,0,34,459,13.5,0,taye-barber-1
229,Josh Hammond,Florida,SEC,13,27,346,12.8,2,6,101,16.8,1,33,447,13.5,3,josh-hammond-1
230,Donny Navarro,Illinois,Big Ten,11,27,345,12.8,2,1,6,6,0,28,351,12.5,2,donny-navarro-1
231,Elijah Moore,Ole Miss,SEC,12,67,850,12.7,6,4,-1,-0.3,0,71,849,12,6,elijah-moore-1
232,Thomas Hennigan,Appalachian State,Sun Belt,14,61,773,12.7,6,1,4,4,0,62,777,12.5,6,thomas-hennigan-1
233,Quian Williams,Eastern Michigan,MAC,12,52,661,12.7,6,0,0,,0,52,661,12.7,6,quian-williams-1
234,Adrian Hardy,Louisiana Tech,CUSA,10,42,534,12.7,1,0,0,,0,42,534,12.7,1,adrian-hardy-1
235,CT Thomas,Boise State,MWC,13,41,522,12.7,5,2,22,11,1,43,544,12.7,6,ct-thomas-1
236,Tre'shon Wolf,UTEP,CUSA,11,34,433,12.7,2,3,21,7,0,37,454,12.3,2,treshon-wolf-1
237,Luke Whittemore,Troy,Sun Belt,12,34,431,12.7,2,0,0,,0,34,431,12.7,2,luke-whittemore-1
238,Aaron Young,Duke,ACC,10,29,367,12.7,3,0,0,,0,29,367,12.7,3,aaron-young-3
239,Michael Pittman Jr.,USC,Pac-12,13,101,1275,12.6,11,0,0,,0,101,1275,12.6,11,michael-pittman-jr-1
240,Deangleo Antoine,Florida Atlantic,CUSA,13,61,771,12.6,5,8,146,18.3,1,69,917,13.3,6,deangleo-antoine-1
241,Tony Brown,Colorado,Pac-12,12,56,707,12.6,5,6,33,5.5,1,62,740,11.9,6,tony-brown-9
242,Giovanni Ricci,Western Michigan,MAC,13,51,642,12.6,8,0,0,,0,51,642,12.6,8,giovanni-ricci-1
243,Caleb Repp,Utah State,MWC,11,36,455,12.6,4,0,0,,0,36,455,12.6,4,caleb-repp-1
244,T.J. Graham,Texas State,Sun Belt,10,28,353,12.6,4,0,0,,0,28,353,12.6,4,tj-graham-2
245,Khalil McClain,Troy,Sun Belt,12,45,562,12.5,7,0,0,,0,45,562,12.5,7,khalil-mcclain-1
246,Daylon Charlot,Kansas,Big 12,11,33,413,12.5,2,0,0,,0,33,413,12.5,2,daylon-charlot-1
247,D.J. Stubbs,Liberty,Ind,13,32,401,12.5,3,1,-12,-12,0,33,389,11.8,3,dj-stubbs-1
248,Mitchell Wilcox,South Florida,American,11,28,350,12.5,5,0,0,,0,28,350,12.5,5,mitchell-wilcox-1
249,Tim Jones,Southern Mississippi,CUSA,13,73,902,12.4,3,1,-2,-2,0,74,900,12.2,3,tim-jones-8
250,Blake Proehl,East Carolina,American,12,54,670,12.4,4,0,0,,0,54,670,12.4,4,blake-proehl-1
251,Trey McBride,Colorado State,MWC,12,45,560,12.4,4,0,0,,0,45,560,12.4,4,trey-mcbride-1
252,Line Latu,Eastern Michigan,MAC,12,30,373,12.4,3,6,19,3.2,0,36,392,10.9,3,line-latu-1
253,Tyler Vaughns,USC,Pac-12,12,74,912,12.3,6,0,0,,0,74,912,12.3,6,tyler-vaughns-1
254,La'Michael Pettway,Iowa State,Big 12,12,55,676,12.3,6,0,0,,0,55,676,12.3,6,lamichael-pettway-1
255,Colby Parkinson,Stanford,Pac-12,12,48,589,12.3,1,0,0,,0,48,589,12.3,1,colby-parkinson-1
256,Markis McCray,Louisiana-Monroe,Sun Belt,12,47,580,12.3,6,9,84,9.3,0,56,664,11.9,6,markis-mccray-1
257,Keenen Johnson,Tulsa,American,12,46,568,12.3,3,0,0,,0,46,568,12.3,3,keenen-johnson-1
258,T.J. Vasher,Texas Tech,Big 12,10,42,515,12.3,6,0,0,,0,42,515,12.3,6,tj-vasher-1
259,Jake Ferguson,Wisconsin,Big Ten,14,33,407,12.3,2,0,0,,0,33,407,12.3,2,jake-ferguson-1
260,Peter LeBlanc,Louisiana,Sun Belt,14,28,344,12.3,4,0,0,,0,28,344,12.3,4,peter-leblanc-1
261,Elijah Cooks,Nevada,MWC,13,76,926,12.2,8,0,0,,0,76,926,12.2,8,elijah-cooks-1
262,Jeff Thomas,Miami (FL),ACC,10,31,379,12.2,3,7,41,5.9,0,38,420,11.1,3,jeff-thomas-6
263,Gunner Romney,Brigham Young,Ind,12,31,377,12.2,2,1,6,6,0,32,383,12,2,gunner-romney-1
264,Lucky Jackson,Western Kentucky,CUSA,13,94,1133,12.1,4,1,15,15,0,95,1148,12.1,4,lucky-jackson-1
265,Austin Trammell,Rice,CUSA,12,60,726,12.1,4,2,13,6.5,0,62,739,11.9,4,austin-trammell-1
266,Cameron Ross,Connecticut,American,11,60,723,12.1,4,3,27,9,0,63,750,11.9,4,cameron-ross-2
267,Micah Simon,Brigham Young,Ind,13,51,616,12.1,2,5,47,9.4,2,56,663,11.8,4,micah-simon-1
268,Thaddeus Moss,LSU,SEC,12,47,570,12.1,4,0,0,,0,47,570,12.1,4,thaddeus-moss-1
269,David Bell,Purdue,Big Ten,12,86,1035,12,7,3,12,4,1,89,1047,11.8,8,david-bell-6
270,Terrell Jana,Virginia,ACC,14,73,878,12,3,0,0,,0,73,878,12,3,terrell-jana-1
271,Michael Wilson,Stanford,Pac-12,12,56,672,12,5,0,0,,0,56,672,12,5,michael-wilson-3
272,Kyle Pitts,Florida,SEC,13,54,649,12,5,0,0,,0,54,649,12,5,kyle-pitts-1
273,Peyton Hendershot,Indiana,Big Ten,13,52,622,12,4,1,-4,-4,0,53,618,11.7,4,peyton-hendershot-1
274,Kenny Gainwell,Memphis,American,14,51,610,12,3,231,1459,6.3,13,282,2069,7.3,16,kenny-gainwell-1
275,Armani Levias,Marshall,CUSA,13,46,553,12,3,0,0,,0,46,553,12,3,armani-levias-1
276,Cole Kmet,Notre Dame,Ind,10,43,515,12,6,0,0,,0,43,515,12,6,cole-kmet-1
277,Daniel Crawford,Northern Illinois,MAC,11,37,443,12,2,0,0,,0,37,443,12,2,daniel-crawford-1
278,Donta Thompson,Texas Tech,Big 12,11,26,311,12,0,0,0,,0,26,311,12,0,donta-thompson-1
279,Aaron Fuller,Washington,Pac-12,12,59,702,11.9,6,0,0,,0,59,702,11.9,6,aaron-fuller-1
280,Kobe Smith,San Diego State,MWC,13,58,691,11.9,4,0,0,,0,58,691,11.9,4,kobe-smith-2
281,Jonathan Hodoh,Louisiana-Monroe,Sun Belt,11,38,453,11.9,3,0,0,,0,38,453,11.9,3,jonathan-hodoh-1
282,Brandon Smith,Iowa,Big Ten,8,37,439,11.9,5,0,0,,0,37,439,11.9,5,brandon-smith-11
283,Terrell Bynum,Washington,Pac-12,9,31,368,11.9,2,1,9,9,0,32,377,11.8,2,terrell-bynum-1
284,Roger Carter,Georgia State,Sun Belt,12,28,334,11.9,3,0,0,,0,28,334,11.9,3,roger-carter-2
285,Maurice Alexander,Florida International,CUSA,10,25,298,11.9,1,9,42,4.7,0,34,340,10,1,maurice-alexander-2
286,Quintin Morris,Bowling Green State,MAC,12,55,649,11.8,4,0,0,,0,55,649,11.8,4,quintin-morris-1
287,Pat Freiermuth,Penn State,Big Ten,13,43,507,11.8,7,0,0,,0,43,507,11.8,7,pat-freiermuth-1
288,Otis Anderson,UCF,American,13,31,365,11.8,3,113,726,6.4,5,144,1091,7.6,8,otis-anderson-1
289,Albert Okwuegbunam,Missouri,SEC,9,26,306,11.8,6,0,0,,0,26,306,11.8,6,albert-okwuegbunam-1
290,Walter Fletcher,Ball State,MAC,12,26,306,11.8,2,132,726,5.5,5,158,1032,6.5,7,walter-fletcher-1
291,Taysir Mack,Pitt,ACC,12,63,736,11.7,3,0,0,,0,63,736,11.7,3,taysir-mack-1
292,Travis Etienne,Clemson,ACC,15,37,432,11.7,4,207,1614,7.8,19,244,2046,8.4,23,travis-etienne-1
293,Kendrick Rogers,Texas A&M,SEC,9,30,351,11.7,2,0,0,,0,30,351,11.7,2,kendrick-rogers-1
294,Hassan Beydoun,Eastern Michigan,MAC,11,30,349,11.6,1,2,-1,-0.5,0,32,348,10.9,1,hassan-beydoun-1
295,Lynn Bowden Jr.,Kentucky,SEC,13,30,348,11.6,1,185,1468,7.9,13,215,1816,8.4,14,lynn-bowden-jr-1
296,Deshaunte Jones,Iowa State,Big 12,12,76,877,11.5,2,4,3,0.8,0,80,880,11,2,deshaunte-jones-1
297,Bryan Edwards,South Carolina,SEC,10,71,816,11.5,6,2,22,11,0,73,838,11.5,6,bryan-edwards-1
298,Kirk Merritt,Arkansas State,Sun Belt,12,70,806,11.5,12,2,11,5.5,0,72,817,11.3,12,kirk-merritt-1
299,Tyler Snead,East Carolina,American,12,66,759,11.5,5,4,27,6.8,0,70,786,11.2,5,tyler-snead-1
300,Dillon Stoner,Oklahoma State,Big 12,13,52,599,11.5,5,1,12,12,0,53,611,11.5,5,dillon-stoner-1
301,Aleva Hifo,Brigham Young,Ind,12,42,483,11.5,3,23,104,4.5,2,65,587,9,5,aleva-hifo-1
302,Easop Winston,Washington State,Pac-12,13,85,970,11.4,11,0,0,,0,85,970,11.4,11,easop-winston-1
303,Kyle Philips,UCLA,Pac-12,11,60,681,11.4,5,1,7,7,0,61,688,11.3,5,kyle-philips-4
304,Quartney Davis,Texas A&M,SEC,11,54,616,11.4,4,5,32,6.4,0,59,648,11,4,quartney-davis-1
305,Travell Harris,Washington State,Pac-12,13,47,536,11.4,5,0,0,,0,47,536,11.4,5,travell-harris-1
306,Shi Smith,South Carolina,SEC,10,43,489,11.4,2,3,8,2.7,0,46,497,10.8,2,shi-smith-1
307,Ben Putman,Nevada,MWC,11,26,297,11.4,0,1,4,4,0,27,301,11.1,0,ben-putman-1
308,Devin Gentry,Georgia State,Sun Belt,11,25,286,11.4,2,3,24,8,0,28,310,11.1,2,devin-gentry-1
309,Kaylon Geiger,Troy,Sun Belt,12,77,873,11.3,5,4,36,9,1,81,909,11.2,6,kaylon-geiger-1
310,Josh Johnson,Tulsa,American,11,44,495,11.3,1,0,0,,0,44,495,11.3,1,josh-johnson-9
311,Cee Jay Powell,Louisiana Tech,CUSA,11,43,488,11.3,1,0,0,,0,43,488,11.3,1,cee-jay-powell-1
312,Wan'Dale Robinson,Nebraska,Big Ten,10,40,453,11.3,2,88,340,3.9,3,128,793,6.2,5,wandale-robinson-1
313,CJ O'Grady,Arkansas,SEC,7,33,372,11.3,3,1,3,3,0,34,375,11,3,cj-ogrady-1
314,Kyle Markway,South Carolina,SEC,11,31,349,11.3,2,0,0,,0,31,349,11.3,2,kyle-markway-1
315,Akilian Butler,Boise State,MWC,13,28,316,11.3,2,8,54,6.8,1,36,370,10.3,3,akilian-butler-1
316,Xavier Gaines,Marshall,CUSA,13,27,306,11.3,3,26,181,7,2,53,487,9.2,5,xavier-gaines-2
317,Najee Harris,Alabama,SEC,13,27,304,11.3,7,209,1224,5.9,13,236,1528,6.5,20,najee-harris-1
318,Cedric Byrd,Hawaii,MWC,15,98,1097,11.2,10,4,36,9,0,102,1133,11.1,10,cedric-byrd-1
319,Jadan Blue,Temple,American,13,95,1067,11.2,4,6,20,3.3,0,101,1087,10.8,4,jadan-blue-1
320,Justin Hall,Ball State,MAC,12,61,684,11.2,6,24,187,7.8,2,85,871,10.2,8,justin-hall-3
321,K.J. Hill,Ohio State,Big Ten,14,57,636,11.2,10,1,1,1,0,58,637,11,10,kj-hill-1
322,Ty Lee,Middle Tennessee State,CUSA,12,47,525,11.2,3,4,12,3,0,51,537,10.5,3,ty-lee-1
323,Zane Pope,Fresno State,MWC,12,47,525,11.2,1,1,0,0,0,48,525,10.9,1,zane-pope-1
324,Justin Garrett,UTEP,CUSA,12,40,446,11.2,3,0,0,,0,40,446,11.2,3,justin-garrett-3
325,KeSean Carter,Texas Tech,Big 12,12,27,303,11.2,2,0,0,,0,27,303,11.2,2,kesean-carter-1
326,Chris Finke,Notre Dame,Ind,11,41,456,11.1,4,2,2,1,0,43,458,10.7,4,chris-finke-1
327,Tyler Badie,Missouri,SEC,12,32,356,11.1,5,108,457,4.2,3,140,813,5.8,8,tyler-badie-1
328,Zak Simon,Massachusetts,Ind,11,32,355,11.1,2,0,0,,0,32,355,11.1,2,zak-simon-1
329,Amad Anderson Jr.,Purdue,Big Ten,11,31,343,11.1,3,0,0,,0,31,343,11.1,3,amad-anderson-jr-1
330,Demetris Robertson,Georgia,SEC,13,30,333,11.1,3,6,52,8.7,0,36,385,10.7,3,demetris-robertson-1
331,Tanner Cowley,Virginia,ACC,14,28,311,11.1,1,0,0,,0,28,311,11.1,1,tanner-cowley-1
332,James Proche,SMU,American,13,111,1225,11,15,4,18,4.5,0,115,1243,10.8,15,james-proche-1
333,Demari Simpkins,Utah,Pac-12,13,32,352,11,2,8,43,5.4,1,40,395,9.9,3,demari-simpkins-1
334,Bret Clark,Troy,Sun Belt,11,29,319,11,3,0,0,,0,29,319,11,3,bret-clark-2
335,Sadiq Palmer,Massachusetts,Ind,10,25,275,11,2,0,0,,0,25,275,11,2,sadiq-palmer-1
336,Jake Smith,Texas,Big 12,9,25,274,11,6,2,9,4.5,0,27,283,10.5,6,jake-smith-7
337,Kalil Pimpleton,Central Michigan,MAC,14,82,894,10.9,6,7,81,11.6,0,89,975,11,6,kalil-pimpleton-1
338,Malik Williams,Appalachian State,Sun Belt,14,55,598,10.9,4,5,16,3.2,0,60,614,10.2,4,malik-williams-2
339,K.J. Osborn,Miami (FL),ACC,13,50,547,10.9,5,5,15,3,0,55,562,10.2,5,kj-osborn-1
340,Kalija Lipscomb,Vanderbilt,SEC,10,47,511,10.9,3,4,52,13,0,51,563,11,3,kalija-lipscomb-1
341,Tabari Hines,North Carolina State,ACC,11,37,402,10.9,2,3,53,17.7,0,40,455,11.4,2,tabari-hines-1
342,Tayvian Cunningham,Arizona,Pac-12,12,35,383,10.9,2,1,-1,-1,0,36,382,10.6,2,tayvian-cunningham-1
343,Matt Seybert,Michigan State,Big Ten,10,26,284,10.9,3,0,0,,0,26,284,10.9,3,matt-seybert-1
344,Cornelius McCoy,Georgia State,Sun Belt,13,70,757,10.8,5,1,4,4,0,71,761,10.7,5,cornelius-mccoy-1
345,Demetric Felton,UCLA,Pac-12,12,55,594,10.8,4,86,331,3.8,1,141,925,6.6,5,demetric-felton-1
346,Jaivon Heiligh,Coastal Carolina,Sun Belt,12,46,497,10.8,3,0,0,,0,46,497,10.8,3,jaivon-heiligh-1
347,Amare Jones,Tulane,American,13,34,367,10.8,2,61,371,6.1,4,95,738,7.8,6,amare-jones-1
348,Cade Otton,Washington,Pac-12,11,32,344,10.8,2,0,0,,0,32,344,10.8,2,cade-otton-1
349,Thayer Thomas,North Carolina State,ACC,10,31,334,10.8,3,0,0,,0,31,334,10.8,3,thayer-thomas-1
350,Andre Baccellia,Washington,Pac-12,11,29,314,10.8,4,4,35,8.8,1,33,349,10.6,5,andre-baccellia-1
351,Dimitri Stanley,Colorado,Pac-12,12,29,312,10.8,2,4,14,3.5,0,33,326,9.9,2,dimitri-stanley-1
352,Tony Nicholson,New Mexico State,Ind,12,60,644,10.7,6,3,5,1.7,0,63,649,10.3,6,tony-nicholson-1
353,Renard Bell,Washington State,Pac-12,13,54,579,10.7,6,0,0,,0,54,579,10.7,6,renard-bell-1
354,Kyle Williams,Arizona State,Pac-12,13,45,482,10.7,2,13,46,3.5,0,58,528,9.1,2,kyle-williams-8
355,Anthony Schwartz,Auburn,SEC,11,41,440,10.7,1,11,118,10.7,2,52,558,10.7,3,anthony-schwartz-1
356,Quin Jernighan,Western Kentucky,CUSA,11,32,341,10.7,2,0,0,,0,32,341,10.7,2,quin-jernighan-1
357,Raheem Blackshear,Rutgers,Big Ten,4,29,310,10.7,2,29,88,3,0,58,398,6.9,2,raheem-blackshear-1
358,Tre'Shaun Harrison,Florida State,ACC,10,27,289,10.7,2,4,10,2.5,0,31,299,9.6,2,treshaun-harrison-1
359,Jahcour Pearson,Western Kentucky,CUSA,13,76,804,10.6,7,5,-12,-2.4,0,81,792,9.8,7,jahcour-pearson-1
360,Kavious Price,Kent State,MAC,12,48,508,10.6,3,9,15,1.7,0,57,523,9.2,3,kavious-price-1
361,Jaylen Erwin,UCLA,Pac-12,12,32,339,10.6,2,0,0,,0,32,339,10.6,2,jaylen-erwin-1
362,Izaiah Lottie,New Mexico State,Ind,11,27,287,10.6,0,0,0,,0,27,287,10.6,0,izaiah-lottie-1
363,Jason-Matthew Sharsh,Hawaii,MWC,15,87,913,10.5,5,3,13,4.3,0,90,926,10.3,5,jason-matthew-sharsh-1
364,Cam Johnson,Vanderbilt,SEC,12,30,316,10.5,3,0,0,,0,30,316,10.5,3,cam-johnson-2
365,Jordan Nathan,Utah State,MWC,13,56,581,10.4,1,7,40,5.7,1,63,621,9.9,2,jordan-nathan-1
366,R.J. Sneed,Baylor,Big 12,14,42,437,10.4,3,1,-5,-5,0,43,432,10,3,rj-sneed-1
367,Desmond Phillips,Toledo,MAC,11,36,376,10.4,2,0,0,,0,36,376,10.4,2,desmond-phillips-1
368,Kwamie Lassiter II,Kansas,Big 12,10,34,352,10.4,1,0,0,,0,34,352,10.4,1,kwamie-lassiter-ii-1
369,Kaleb Fossum,Nevada,MWC,10,28,292,10.4,0,0,0,,0,28,292,10.4,0,kaleb-fossum-1
370,Brennon Dingle,Massachusetts,Ind,9,23,239,10.4,1,2,-5,-2.5,0,25,234,9.4,1,brennon-dingle-1
371,Emeka Emezie,North Carolina State,ACC,12,56,576,10.3,2,0,0,,0,56,576,10.3,2,emeka-emezie-1
372,De'Michael Harris,Southern Mississippi,CUSA,12,34,346,10.2,3,113,541,4.8,5,147,887,6,8,demichael-harris-1
373,Jack Freudenthal,Wake Forest,ACC,12,32,325,10.2,5,0,0,,0,32,325,10.2,5,jack-freudenthal-1
374,Jaylond Adams,Southern Mississippi,CUSA,9,48,483,10.1,2,7,16,2.3,0,55,499,9.1,2,jaylond-adams-1
375,Jeremiah Haydel,Texas State,Sun Belt,10,32,324,10.1,0,0,0,,0,32,324,10.1,0,jeremiah-haydel-1
376,Johnathon Johnson,Missouri,SEC,8,29,294,10.1,0,1,13,13,0,30,307,10.2,0,johnathon-johnson-2
377,Samuel Emilus,Massachusetts,Ind,11,27,273,10.1,2,0,0,,0,27,273,10.1,2,samuel-emilus-1
378,Keith Mixon,Western Michigan,MAC,13,50,500,10,2,1,47,47,1,51,547,10.7,3,keith-mixon-1
379,Garrett Groshek,Wisconsin,Big Ten,14,29,289,10,0,42,194,4.6,2,71,483,6.8,2,garrett-groshek-1
380,DeJon Packer,San Jose State,MWC,12,27,270,10,1,126,567,4.5,11,153,837,5.5,12,dejon-packer-1
381,Connor Wedington,Stanford,Pac-12,11,51,506,9.9,1,3,30,10,0,54,536,9.9,1,connor-wedington-1
382,D.J. Matthews,Florida State,ACC,12,36,355,9.9,3,4,18,4.5,0,40,373,9.3,3,dj-matthews-1
383,Bryson Denley,Bowling Green State,MAC,12,27,267,9.9,3,111,544,4.9,4,138,811,5.9,7,bryson-denley-1
384,Sam James,West Virginia,Big 12,12,69,677,9.8,2,4,19,4.8,0,73,696,9.5,2,sam-james-1
385,Antwan Dixon,Kent State,MAC,12,34,333,9.8,1,5,-1,-0.2,0,39,332,8.5,1,antwan-dixon-2
386,Jaelon Darden,North Texas,CUSA,12,76,736,9.7,12,2,13,6.5,0,78,749,9.6,12,jaelon-darden-1
387,Jonathan Ward,Central Michigan,MAC,12,34,329,9.7,1,183,1108,6.1,15,217,1437,6.6,16,jonathan-ward-3
388,Osiris St. Brown,Stanford,Pac-12,11,27,263,9.7,0,2,12,6,0,29,275,9.5,0,osiris-st-brown-1
389,Jay Rose,Connecticut,American,10,27,261,9.7,2,0,0,,0,27,261,9.7,2,jay-rose-1
390,Phillip Brooks,Kansas State,Big 12,12,26,253,9.7,1,7,26,3.7,0,33,279,8.5,1,phillip-brooks-1
391,Nick Eubanks,Michigan,Big Ten,12,25,243,9.7,4,0,0,,0,25,243,9.7,4,nick-eubanks-1
392,Jared Rice,Fresno State,MWC,12,32,307,9.6,4,0,0,,0,32,307,9.6,4,jared-rice-1
393,Ke'Shawn Vaughn,Vanderbilt,SEC,12,28,270,9.6,1,198,1028,5.2,9,226,1298,5.7,10,keshawn-vaughn-1
394,Myron Gailliard,SMU,American,9,26,250,9.6,1,0,0,,0,26,250,9.6,1,myron-gailliard-1
395,Cameron Scarlett,Stanford,Pac-12,12,25,240,9.6,0,201,840,4.2,7,226,1080,4.8,7,cameron-scarlett-1
396,Brady Russell,Colorado,Pac-12,11,23,221,9.6,2,0,0,,0,23,221,9.6,2,brady-russell-1
397,Nico Ragaini,Iowa,Big Ten,13,46,439,9.5,2,1,2,2,0,47,441,9.4,2,nico-ragaini-1
398,McLane Mannix,Texas Tech,Big 12,12,26,248,9.5,3,3,37,12.3,0,29,285,9.8,3,mclane-mannix-1
399,Isaiah Wright,Temple,American,12,47,442,9.4,5,5,48,9.6,0,52,490,9.4,5,isaiah-wright-1
400,Brandon Bowling,Arkansas State,Sun Belt,12,28,263,9.4,2,0,0,,0,28,263,9.4,2,brandon-bowling-1
401,Jack Stoll,Nebraska,Big Ten,11,25,234,9.4,1,0,0,,0,25,234,9.4,1,jack-stoll-1
402,Jaylon Redd,Oregon,Pac-12,12,50,465,9.3,7,6,10,1.7,2,56,475,8.5,9,jaylon-redd-1
403,Rontavius Groves,North Carolina,ACC,13,27,250,9.3,1,3,11,3.7,0,30,261,8.7,1,rontavius-groves-1
404,Hutch White,Texas State,Sun Belt,12,67,618,9.2,2,3,-3,-1,0,70,615,8.8,2,hutch-white-1
405,Noah Togiai,Oregon State,Pac-12,12,44,406,9.2,3,0,0,,0,44,406,9.2,3,noah-togiai-1
406,Jackson Anthrop,Purdue,Big Ten,11,37,340,9.2,1,12,48,4,0,49,388,7.9,1,jackson-anthrop-1
407,Dominic Christian,Nevada,MWC,12,35,321,9.2,2,1,-9,-9,0,36,312,8.7,2,dominic-christian-1
408,Jalon Calhoun,Duke,ACC,12,46,420,9.1,4,4,2,0.5,0,50,422,8.4,4,jalon-calhoun-1
409,Barrett Banister,Missouri,SEC,9,27,246,9.1,1,0,0,,0,27,246,9.1,1,barrett-banister-1
410,Dylan Drummond,Eastern Michigan,MAC,13,55,493,9,3,4,23,5.8,0,59,516,8.7,3,dylan-drummond-1
411,John Raine,Florida Atlantic,CUSA,11,38,343,9,6,0,0,,0,38,343,9,6,john-raine-1
412,J.J. Taylor,Arizona,Pac-12,11,32,289,9,0,148,721,4.9,5,180,1010,5.6,5,jj-taylor-1
413,Maurice Ffrench,Pitt,ACC,11,96,850,8.9,4,9,22,2.4,0,105,872,8.3,4,maurice-ffrench-1
414,Aaron Hackett,Syracuse,ACC,11,23,205,8.9,6,1,3,3,0,24,208,8.7,6,aaron-hackett-1
415,Joe Reed,Virginia,ACC,13,77,679,8.8,7,8,42,5.3,0,85,721,8.5,7,joe-reed-4
416,Brian Casteel,Arizona,Pac-12,12,45,397,8.8,3,4,22,5.5,0,49,419,8.6,3,brian-casteel-1
417,Ky'Jon Tyler,Coastal Carolina,Sun Belt,8,23,203,8.8,1,4,-16,-4,0,27,187,6.9,1,kyjon-tyler-1
418,Eli Stove,Auburn,SEC,12,37,321,8.7,3,7,57,8.1,1,44,378,8.6,4,eli-stove-1
419,Jacquez Sloan,Western Kentucky,CUSA,13,34,297,8.7,1,8,80,10,2,42,377,9,3,jacquez-sloan-1
420,Riley Lees,Northwestern,Big Ten,12,51,430,8.4,2,3,6,2,0,54,436,8.1,2,riley-lees-1
421,Sheldon Jones,UTSA,CUSA,11,31,259,8.4,0,1,-4,-4,0,32,255,8,0,sheldon-jones-1
422,DK Billingsley,Troy,Sun Belt,12,25,211,8.4,0,155,901,5.8,10,180,1112,6.2,10,dk-billingsley-1
423,Eno Benjamin,Arizona State,Pac-12,12,42,347,8.3,2,253,1083,4.3,10,295,1430,4.8,12,eno-benjamin-1
424,Billy Kemp,Virginia,ACC,13,35,289,8.3,1,2,7,3.5,0,37,296,8,1,billy-kemp-2
425,Danny Davis,Wisconsin,Big Ten,12,30,250,8.3,1,9,110,12.2,1,39,360,9.2,2,danny-davis-5
426,Keaontay Ingram,Texas,Big 12,13,29,242,8.3,3,144,853,5.9,7,173,1095,6.3,10,keaontay-ingram-1
427,Moe Neal,Syracuse,ACC,12,29,242,8.3,0,170,846,5,7,199,1088,5.5,7,moe-neal-1
428,Clyde Edwards-Helaire,LSU,SEC,15,55,453,8.2,1,215,1414,6.6,16,270,1867,6.9,17,clyde-edwards-helaire-1
429,Ronnie Rivers,Fresno State,MWC,12,43,352,8.2,3,177,899,5.1,13,220,1251,5.7,16,ronnie-rivers-1
430,Stevie Scott,Indiana,Big Ten,11,26,211,8.1,1,178,845,4.7,10,204,1056,5.2,11,stevie-scott-1
431,Sincere McCormick,UTSA,CUSA,12,24,194,8.1,1,177,983,5.6,8,201,1177,5.9,9,sincere-mccormick-1
432,OJ Clark,New Mexico State,Ind,12,58,457,7.9,1,0,0,,0,58,457,7.9,1,oj-clark-1
433,Pooka Williams,Kansas,Big 12,11,27,214,7.9,2,203,1061,5.2,3,230,1275,5.5,5,pooka-williams-1
434,C.J. Marable,Coastal Carolina,Sun Belt,12,38,295,7.8,3,204,1085,5.3,11,242,1380,5.7,14,torrance-marable-1
435,Michael Mathison,Akron,MAC,9,31,243,7.8,0,2,10,5,0,33,253,7.7,0,michael-mathison-1
436,Noah Gray,Duke,ACC,12,51,392,7.7,3,0,0,,0,51,392,7.7,3,noah-gray-1
437,Sean Riley,Syracuse,ACC,11,36,275,7.6,1,5,7,1.4,0,41,282,6.9,1,sean-riley-2
438,Landon Wolf,Oklahoma State,Big 12,12,25,189,7.6,0,0,0,,0,25,189,7.6,0,landon-wolf-1
439,Cam Akers,Florida State,ACC,11,30,225,7.5,4,231,1144,5,14,261,1369,5.2,18,cam-akers-1
440,Smoke Harris,Louisiana Tech,CUSA,12,47,348,7.4,2,11,61,5.5,1,58,409,7.1,3,smoke-harris-1
441,Jermaine Johnson Jr.,Massachusetts,Ind,12,37,272,7.4,2,4,37,9.3,0,41,309,7.5,2,jermaine-johnson-jr-1
442,Kesean Strong,Old Dominion,CUSA,11,27,200,7.4,0,84,353,4.2,4,111,553,5,4,kesean-strong-1
443,Art Pierce,Oregon State,Pac-12,12,23,169,7.3,1,146,873,6,6,169,1042,6.2,7,art-pierce-1
444,Isaiah Spiller,Texas A&M,SEC,13,29,203,7,0,174,946,5.4,10,203,1149,5.7,10,isaiah-spiller-1
445,Max Borghi,Washington State,Pac-12,13,86,597,6.9,5,127,817,6.4,11,213,1414,6.6,16,max-borghi-1
446,Lamical Perine,Florida,SEC,13,40,262,6.6,5,132,676,5.1,6,172,938,5.5,11,lamical-perine-1
447,Art Thompkins,Connecticut,American,12,39,257,6.6,2,98,468,4.8,2,137,725,5.3,4,art-thompkins-1
448,Gerold Bright,Utah State,MWC,13,35,230,6.6,1,182,921,5.1,9,217,1151,5.3,10,gerold-bright-1
449,Julian Hicks,Akron,MAC,8,32,212,6.6,2,1,1,1,0,33,213,6.5,2,julian-hicks-1
450,Tra Minter,South Alabama,Sun Belt,12,32,209,6.5,0,193,1057,5.5,5,225,1266,5.6,5,tra-minter-1
451,Toa Taua,Nevada,MWC,13,30,185,6.2,0,196,807,4.1,6,226,992,4.4,6,toa-taua-1
452,Caleb Twyford,Texas State,Sun Belt,11,27,145,5.4,1,108,488,4.5,2,135,633,4.7,3,caleb-twyford-1
453,Jason Huntley,New Mexico State,Ind,12,40,192,4.8,2,154,1090,7.1,9,194,1282,6.6,11,jason-huntley-1
